,volume,time,Open,High,Low,Close,Pair
0,2569,2017-06-08T17:00:00.000000000Z,1.12113,1.12286,1.12017,1.12142,EUR_USD
1,7059,2017-06-08T21:00:00.000000000Z,1.12137,1.12367,1.11794,1.11824,EUR_USD
2,2635,2017-06-09T01:00:00.000000000Z,1.11822,1.12146,1.11808,1.12040,EUR_USD
3,9274,2017-06-09T05:00:00.000000000Z,1.12038,1.12158,1.11698,1.11761,EUR_USD
4,4621,2017-06-09T09:00:00.000000000Z,1.11763,1.11874,1.11670,1.11688,EUR_USD
5,4049,2017-06-09T13:00:00.000000000Z,1.11690,1.12008,1.11664,1.11978,EUR_USD
6,2437,2017-06-09T17:00:00.000000000Z,1.11980,1.12040,1.11910,1.11959,EUR_USD
7,1136,2017-06-11T21:00:00.000000000Z,1.12088,1.12095,1.11974,1.12050,EUR_USD
8,1171,2017-06-12T01:00:00.000000000Z,1.12052,1.12118,1.11978,1.12064,EUR_USD
9,2884,2017-06-12T05:00:00.000000000Z,1.12067,1.12276,1.12044,1.12254,EUR_USD
10,3840,2017-06-12T09:00:00.000000000Z,1.12257,1.12320,1.12082,1.12148,EUR_USD
11,4381,2017-06-12T13:00:00.000000000Z,1.12150,1.12201,1.11920,1.11981,EUR_USD
12,2158,2017-06-12T17:00:00.000000000Z,1.11984,1.12100,1.11960,1.12036,EUR_USD
13,1350,2017-06-12T21:00:00.000000000Z,1.12038,1.12074,1.11937,1.11947,EUR_USD
14,976,2017-06-13T01:00:00.000000000Z,1.11944,1.11988,1.11893,1.11930,EUR_USD
15,3902,2017-06-13T05:00:00.000000000Z,1.11932,1.12250,1.11854,1.12124,EUR_USD
16,3042,2017-06-13T09:00:00.000000000Z,1.12127,1.12204,1.12008,1.12072,EUR_USD
17,3832,2017-06-13T13:00:00.000000000Z,1.12076,1.12186,1.11922,1.12018,EUR_USD
18,1323,2017-06-13T17:00:00.000000000Z,1.12020,1.12127,1.12017,1.12105,EUR_USD
19,957,2017-06-13T21:00:00.000000000Z,1.12070,1.12154,1.12067,1.12138,EUR_USD
20,1078,2017-06-14T01:00:00.000000000Z,1.12136,1.12198,1.12116,1.12151,EUR_USD
21,3392,2017-06-14T05:00:00.000000000Z,1.12154,1.12252,1.12054,1.12073,EUR_USD
22,6073,2017-06-14T09:00:00.000000000Z,1.12076,1.12676,1.11978,1.12630,EUR_USD
23,9080,2017-06-14T13:00:00.000000000Z,1.12626,1.12958,1.12622,1.12730,EUR_USD
24,16147,2017-06-14T17:00:00.000000000Z,1.12732,1.12892,1.11932,1.12182,EUR_USD
25,1768,2017-06-14T21:00:00.000000000Z,1.12179,1.12221,1.12056,1.12185,EUR_USD
26,1592,2017-06-15T01:00:00.000000000Z,1.12182,1.12285,1.12152,1.12215,EUR_USD
27,5853,2017-06-15T05:00:00.000000000Z,1.12212,1.12219,1.11754,1.11798,EUR_USD
28,7710,2017-06-15T09:00:00.000000000Z,1.11796,1.11851,1.11494,1.11520,EUR_USD
29,6953,2017-06-15T13:00:00.000000000Z,1.11518,1.11580,1.11323,1.11483,EUR_USD
30,2041,2017-06-15T17:00:00.000000000Z,1.11481,1.11579,1.11422,1.11452,EUR_USD
31,1154,2017-06-15T21:00:00.000000000Z,1.11466,1.11556,1.11440,1.11540,EUR_USD
32,1021,2017-06-16T01:00:00.000000000Z,1.11538,1.11553,1.11418,1.11442,EUR_USD
33,3507,2017-06-16T05:00:00.000000000Z,1.11440,1.11750,1.11386,1.11728,EUR_USD
34,3849,2017-06-16T09:00:00.000000000Z,1.11726,1.11838,1.11574,1.11724,EUR_USD
