,volume,time,Open,High,Low,Close,Pair
0,2,2004-02-17T22:00:00.000000000Z,1.88585,1.88585,1.88585,1.88585,GBP_USD
1,2,2004-02-18T22:00:00.000000000Z,1.89260,1.89260,1.89260,1.89260,GBP_USD
2,2,2004-02-19T22:00:00.000000000Z,1.86020,1.86020,1.86020,1.86020,GBP_USD
3,2,2004-02-21T22:00:00.000000000Z,1.85880,1.85880,1.85880,1.85880,GBP_USD
4,2,2004-02-22T22:00:00.000000000Z,1.86675,1.86675,1.86675,1.86675,GBP_USD
5,2,2004-02-23T22:00:00.000000000Z,1.89115,1.89115,1.89115,1.89115,GBP_USD
6,2,2004-02-24T22:00:00.000000000Z,1.87015,1.87015,1.87015,1.87015,GBP_USD
7,2,2004-02-25T22:00:00.000000000Z,1.86185,1.86185,1.86185,1.86185,GBP_USD
8,2,2004-02-26T22:00:00.000000000Z,1.86740,1.86740,1.86740,1.86740,GBP_USD
9,2,2004-02-28T22:00:00.000000000Z,1.86850,1.86850,1.86850,1.86850,GBP_USD
10,2,2004-02-29T22:00:00.000000000Z,1.86735,1.86735,1.86735,1.86735,GBP_USD
11,2,2004-03-01T22:00:00.000000000Z,1.83940,1.83940,1.83940,1.83940,GBP_USD
12,2,2004-03-02T22:00:00.000000000Z,1.83045,1.83045,1.83045,1.83045,GBP_USD
13,2,2004-03-03T22:00:00.000000000Z,1.82345,1.82345,1.82345,1.82345,GBP_USD
14,2,2004-03-04T22:00:00.000000000Z,1.84590,1.84590,1.84590,1.84590,GBP_USD
15,2,2004-03-06T22:00:00.000000000Z,1.84780,1.84780,1.84780,1.84780,GBP_USD
16,2,2004-03-07T22:00:00.000000000Z,1.84915,1.84915,1.84915,1.84915,GBP_USD
17,2,2004-03-08T22:00:00.000000000Z,1.82480,1.82480,1.82480,1.82480,GBP_USD
18,2,2004-03-09T22:00:00.000000000Z,1.80460,1.80460,1.80460,1.80460,GBP_USD
19,2,2004-03-10T22:00:00.000000000Z,1.81180,1.81180,1.81180,1.81180,GBP_USD
20,2,2004-03-11T22:00:00.000000000Z,1.80270,1.80270,1.80270,1.80270,GBP_USD
21,2,2004-03-13T22:00:00.000000000Z,1.80310,1.80310,1.80310,1.80310,GBP_USD
22,2,2004-03-14T22:00:00.000000000Z,1.80540,1.80540,1.80540,1.80540,GBP_USD
23,2,2004-03-15T22:00:00.000000000Z,1.81145,1.81145,1.81145,1.81145,GBP_USD
24,2,2004-03-16T22:00:00.000000000Z,1.81650,1.81650,1.81650,1.81650,GBP_USD
25,2,2004-03-17T22:00:00.000000000Z,1.83385,1.83385,1.83385,1.83385,GBP_USD
26,2,2004-03-18T22:00:00.000000000Z,1.83120,1.83120,1.83120,1.83120,GBP_USD
27,2,2004-03-20T22:00:00.000000000Z,1.83330,1.83330,1.83330,1.83330,GBP_USD
28,2,2004-03-21T22:00:00.000000000Z,1.84615,1.84615,1.84615,1.84615,GBP_USD
29,2,2004-03-22T22:00:00.000000000Z,1.84945,1.84945,1.84945,1.84945,GBP_USD
30,2,2004-03-23T22:00:00.000000000Z,1.82385,1.82385,1.82385,1.82385,GBP_USD
31,2,2004-03-24T22:00:00.000000000Z,1.80765,1.80765,1.80765,1.80765,GBP_USD
32,2,2004-03-25T22:00:00.000000000Z,1.81480,1.81480,1.81480,1.81480,GBP_USD
33,2,2004-03-27T22:00:00.000000000Z,1.81350,1.81350,1.81350,1.81350,GBP_USD
34,2,2004-03-28T22:00:00.000000000Z,1.81885,1.81885,1.81885,1.81885,GBP_USD
35,2,2004-03-29T22:00:00.000000000Z,1.82665,1.82665,1.82665,1.82665,GBP_USD
36,2,2004-03-30T22:00:00.000000000Z,1.84560,1.84560,1.84560,1.84560,GBP_USD
37,2,2004-03-31T22:00:00.000000000Z,1.85725,1.85725,1.85725,1.85725,GBP_USD
38,2,2004-04-01T22:00:00.000000000Z,1.83070,1.83070,1.83070,1.83070,GBP_USD
39,2,2004-04-03T22:00:00.000000000Z,1.82950,1.82950,1.82950,1.82950,GBP_USD
40,2,2004-04-04T21:00:00.000000000Z,1.82085,1.82085,1.82085,1.82085,GBP_USD
41,2,2004-04-05T21:00:00.000000000Z,1.84375,1.84375,1.84375,1.84375,GBP_USD
42,2,2004-04-06T21:00:00.000000000Z,1.83990,1.83990,1.83990,1.83990,GBP_USD
43,2,2004-04-07T21:00:00.000000000Z,1.83425,1.83425,1.83425,1.83425,GBP_USD
44,2,2004-04-08T21:00:00.000000000Z,1.83450,1.83450,1.83450,1.83450,GBP_USD
45,2,2004-04-10T21:00:00.000000000Z,1.83400,1.83400,1.83400,1.83400,GBP_USD
46,2,2004-04-11T21:00:00.000000000Z,1.83930,1.83930,1.83930,1.83930,GBP_USD
