,volume,time,Open,High,Low,Close,Pair
0,8,2020-08-25T02:32:00.000000000Z,0.71765,0.71768,0.71758,0.71768,AUD_USD
1,5,2020-08-25T02:33:00.000000000Z,0.71764,0.71767,0.71760,0.71763,AUD_USD
2,4,2020-08-25T02:34:00.000000000Z,0.71759,0.71769,0.71759,0.71769,AUD_USD
3,3,2020-08-25T02:35:00.000000000Z,0.71772,0.71772,0.71764,0.71764,AUD_USD
4,8,2020-08-25T02:36:00.000000000Z,0.71761,0.71764,0.71743,0.71743,AUD_USD
5,11,2020-08-25T02:37:00.000000000Z,0.71746,0.71746,0.71732,0.71732,AUD_USD
6,12,2020-08-25T02:38:00.000000000Z,0.71728,0.71751,0.71728,0.71751,AUD_USD
7,6,2020-08-25T02:39:00.000000000Z,0.71748,0.71751,0.71738,0.71738,AUD_USD
8,8,2020-08-25T02:40:00.000000000Z,0.71741,0.71745,0.71738,0.71745,AUD_USD
9,5,2020-08-25T02:41:00.000000000Z,0.71742,0.71749,0.71742,0.71749,AUD_USD
10,9,2020-08-25T02:42:00.000000000Z,0.71745,0.71745,0.71731,0.71738,AUD_USD
11,3,2020-08-25T02:43:00.000000000Z,0.71734,0.71736,0.71731,0.71736,AUD_USD
12,5,2020-08-25T02:44:00.000000000Z,0.71732,0.71740,0.71729,0.71740,AUD_USD
13,10,2020-08-25T02:45:00.000000000Z,0.71736,0.71736,0.71720,0.71724,AUD_USD
14,7,2020-08-25T02:46:00.000000000Z,0.71728,0.71734,0.71724,0.71734,AUD_USD
15,4,2020-08-25T02:47:00.000000000Z,0.71730,0.71740,0.71730,0.71740,AUD_USD
16,7,2020-08-25T02:48:00.000000000Z,0.71737,0.71737,0.71730,0.71737,AUD_USD
17,4,2020-08-25T02:49:00.000000000Z,0.71734,0.71734,0.71724,0.71724,AUD_USD
18,3,2020-08-25T02:50:00.000000000Z,0.71728,0.71735,0.71728,0.71735,AUD_USD
19,2,2020-08-25T02:51:00.000000000Z,0.71738,0.71742,0.71738,0.71742,AUD_USD
20,3,2020-08-25T02:53:00.000000000Z,0.71738,0.71738,0.71732,0.71732,AUD_USD
21,4,2020-08-25T02:54:00.000000000Z,0.71735,0.71738,0.71732,0.71732,AUD_USD
22,4,2020-08-25T02:55:00.000000000Z,0.71735,0.71738,0.71732,0.71732,AUD_USD
23,11,2020-08-25T02:56:00.000000000Z,0.71734,0.71748,0.71734,0.71741,AUD_USD
24,4,2020-08-25T02:57:00.000000000Z,0.71744,0.71748,0.71741,0.71748,AUD_USD
25,6,2020-08-25T02:58:00.000000000Z,0.71744,0.71744,0.71733,0.71733,AUD_USD
26,8,2020-08-25T02:59:00.000000000Z,0.71736,0.71744,0.71730,0.71734,AUD_USD
27,2,2020-08-25T03:00:00.000000000Z,0.71730,0.71734,0.71730,0.71734,AUD_USD
28,3,2020-08-25T03:01:00.000000000Z,0.71738,0.71738,0.71730,0.71730,AUD_USD
29,4,2020-08-25T03:02:00.000000000Z,0.71734,0.71738,0.71730,0.71730,AUD_USD
30,13,2020-08-25T03:03:00.000000000Z,0.71727,0.71727,0.71709,0.71712,AUD_USD
31,7,2020-08-25T03:04:00.000000000Z,0.71716,0.71716,0.71698,0.71700,AUD_USD
32,11,2020-08-25T03:05:00.000000000Z,0.71704,0.71711,0.71698,0.71704,AUD_USD
33,5,2020-08-25T03:06:00.000000000Z,0.71700,0.71704,0.71698,0.71700,AUD_USD
34,7,2020-08-25T03:07:00.000000000Z,0.71704,0.71710,0.71700,0.71710,AUD_USD
35,7,2020-08-25T03:08:00.000000000Z,0.71706,0.71707,0.71700,0.71707,AUD_USD
36,2,2020-08-25T03:09:00.000000000Z,0.71703,0.71703,0.71700,0.71700,AUD_USD
37,7,2020-08-25T03:10:00.000000000Z,0.71703,0.71710,0.71700,0.71710,AUD_USD
38,3,2020-08-25T03:11:00.000000000Z,0.71707,0.71710,0.71707,0.71707,AUD_USD
39,4,2020-08-25T03:12:00.000000000Z,0.71703,0.71703,0.71692,0.71692,AUD_USD
40,8,2020-08-25T03:13:00.000000000Z,0.71696,0.71700,0.71693,0.71700,AUD_USD
41,6,2020-08-25T03:14:00.000000000Z,0.71696,0.71696,0.71678,0.71678,AUD_USD
42,7,2020-08-25T03:15:00.000000000Z,0.71674,0.71674,0.71667,0.71668,AUD_USD
43,8,2020-08-25T03:16:00.000000000Z,0.71672,0.71672,0.71660,0.71660,AUD_USD
44,2,2020-08-25T03:17:00.000000000Z,0.71663,0.71666,0.71663,0.71666,AUD_USD
45,6,2020-08-25T03:18:00.000000000Z,0.71670,0.71674,0.71660,0.71660,AUD_USD
