,volume,time,Open,High,Low,Close,Pair
0,23997,2017-06-09T09:00:00.000000000Z,1.27186,1.27800,1.27063,1.27242,GBP_USD
1,15537,2017-06-09T13:00:00.000000000Z,1.27249,1.27494,1.27186,1.27393,GBP_USD
2,10000,2017-06-09T17:00:00.000000000Z,1.27394,1.27474,1.27064,1.27444,GBP_USD
3,10484,2017-06-11T21:00:00.000000000Z,1.27130,1.27508,1.27130,1.27444,GBP_USD
4,5501,2017-06-12T01:00:00.000000000Z,1.27444,1.27702,1.27377,1.27536,GBP_USD
5,10318,2017-06-12T05:00:00.000000000Z,1.27536,1.27690,1.27247,1.27306,GBP_USD
6,12812,2017-06-12T09:00:00.000000000Z,1.27312,1.27330,1.26586,1.26744,GBP_USD
7,13585,2017-06-12T13:00:00.000000000Z,1.26745,1.26844,1.26444,1.26508,GBP_USD
8,6012,2017-06-12T17:00:00.000000000Z,1.26508,1.26634,1.26393,1.26585,GBP_USD
9,9270,2017-06-12T21:00:00.000000000Z,1.26617,1.26806,1.26533,1.26642,GBP_USD
10,7983,2017-06-13T01:00:00.000000000Z,1.26642,1.26658,1.26446,1.26558,GBP_USD
11,14708,2017-06-13T05:00:00.000000000Z,1.26558,1.27185,1.26420,1.26990,GBP_USD
12,10434,2017-06-13T09:00:00.000000000Z,1.26990,1.27376,1.26978,1.27222,GBP_USD
13,8999,2017-06-13T13:00:00.000000000Z,1.27222,1.27559,1.27097,1.27443,GBP_USD
14,3751,2017-06-13T17:00:00.000000000Z,1.27436,1.27565,1.27424,1.27544,GBP_USD
15,7090,2017-06-13T21:00:00.000000000Z,1.27564,1.27574,1.27428,1.27484,GBP_USD
16,4642,2017-06-14T01:00:00.000000000Z,1.27485,1.27527,1.27446,1.27472,GBP_USD
17,16003,2017-06-14T05:00:00.000000000Z,1.27480,1.27968,1.27317,1.27422,GBP_USD
18,18035,2017-06-14T09:00:00.000000000Z,1.27422,1.27911,1.27234,1.27888,GBP_USD
19,21006,2017-06-14T13:00:00.000000000Z,1.27880,1.28179,1.27624,1.27945,GBP_USD
20,28125,2017-06-14T17:00:00.000000000Z,1.27945,1.28179,1.27298,1.27508,GBP_USD
21,9051,2017-06-14T21:00:00.000000000Z,1.27550,1.27614,1.27430,1.27521,GBP_USD
22,6329,2017-06-15T01:00:00.000000000Z,1.27522,1.27580,1.27404,1.27470,GBP_USD
23,13303,2017-06-15T05:00:00.000000000Z,1.27470,1.27506,1.27020,1.27056,GBP_USD
24,33981,2017-06-15T09:00:00.000000000Z,1.27049,1.27960,1.26905,1.27396,GBP_USD
25,14497,2017-06-15T13:00:00.000000000Z,1.27396,1.27730,1.27340,1.27575,GBP_USD
26,5451,2017-06-15T17:00:00.000000000Z,1.27574,1.27656,1.27508,1.27551,GBP_USD
27,6422,2017-06-15T21:00:00.000000000Z,1.27586,1.27755,1.27508,1.27739,GBP_USD
28,6881,2017-06-16T01:00:00.000000000Z,1.27738,1.27862,1.27606,1.27694,GBP_USD
