,volume,time,Open,High,Low,Close,Pair
0,25,2020-08-25T06:55:00.000000000Z,1.30808,1.30810,1.30798,1.30798,GBP_USD
1,21,2020-08-25T06:56:00.000000000Z,1.30800,1.30802,1.30780,1.30784,GBP_USD
2,48,2020-08-25T06:57:00.000000000Z,1.30782,1.30816,1.30778,1.30816,GBP_USD
3,44,2020-08-25T06:58:00.000000000Z,1.30814,1.30861,1.30814,1.30858,GBP_USD
4,48,2020-08-25T06:59:00.000000000Z,1.30856,1.30876,1.30834,1.30870,GBP_USD
5,109,2020-08-25T07:00:00.000000000Z,1.30872,1.30912,1.30856,1.30910,GBP_USD
6,82,2020-08-25T07:01:00.000000000Z,1.30912,1.30936,1.30890,1.30890,GBP_USD
7,40,2020-08-25T07:02:00.000000000Z,1.30892,1.30920,1.30892,1.30914,GBP_USD
8,42,2020-08-25T07:03:00.000000000Z,1.30911,1.30944,1.30906,1.30944,GBP_USD
9,103,2020-08-25T07:04:00.000000000Z,1.30946,1.31002,1.30946,1.30994,GBP_USD
10,52,2020-08-25T07:05:00.000000000Z,1.30992,1.30993,1.30965,1.30968,GBP_USD
11,58,2020-08-25T07:06:00.000000000Z,1.30970,1.30990,1.30966,1.30982,GBP_USD
12,19,2020-08-25T07:07:00.000000000Z,1.30980,1.30984,1.30967,1.30967,GBP_USD
13,33,2020-08-25T07:08:00.000000000Z,1.30964,1.30990,1.30964,1.30980,GBP_USD
14,32,2020-08-25T07:09:00.000000000Z,1.30983,1.30994,1.30980,1.30994,GBP_USD
15,61,2020-08-25T07:10:00.000000000Z,1.30996,1.31036,1.30993,1.31031,GBP_USD
16,59,2020-08-25T07:11:00.000000000Z,1.31033,1.31044,1.31022,1.31024,GBP_USD
17,74,2020-08-25T07:12:00.000000000Z,1.31026,1.31075,1.31018,1.31056,GBP_USD
18,29,2020-08-25T07:13:00.000000000Z,1.31054,1.31056,1.31022,1.31026,GBP_USD
19,176,2020-08-25T07:14:00.000000000Z,1.31024,1.31026,1.30869,1.30904,GBP_USD
20,92,2020-08-25T07:15:00.000000000Z,1.30906,1.30914,1.30864,1.30872,GBP_USD
21,39,2020-08-25T07:16:00.000000000Z,1.30874,1.30892,1.30872,1.30872,GBP_USD
22,39,2020-08-25T07:17:00.000000000Z,1.30874,1.30907,1.30872,1.30894,GBP_USD
23,72,2020-08-25T07:18:00.000000000Z,1.30891,1.30896,1.30843,1.30861,GBP_USD
24,70,2020-08-25T07:19:00.000000000Z,1.30858,1.30864,1.30832,1.30832,GBP_USD
25,37,2020-08-25T07:20:00.000000000Z,1.30830,1.30840,1.30822,1.30824,GBP_USD
26,37,2020-08-25T07:21:00.000000000Z,1.30826,1.30843,1.30824,1.30834,GBP_USD
27,44,2020-08-25T07:22:00.000000000Z,1.30832,1.30862,1.30826,1.30856,GBP_USD
28,60,2020-08-25T07:23:00.000000000Z,1.30854,1.30874,1.30835,1.30837,GBP_USD
29,52,2020-08-25T07:24:00.000000000Z,1.30840,1.30863,1.30806,1.30814,GBP_USD
30,53,2020-08-25T07:25:00.000000000Z,1.30811,1.30835,1.30800,1.30835,GBP_USD
31,57,2020-08-25T07:26:00.000000000Z,1.30838,1.30859,1.30808,1.30808,GBP_USD
32,37,2020-08-25T07:27:00.000000000Z,1.30806,1.30826,1.30798,1.30806,GBP_USD
33,44,2020-08-25T07:28:00.000000000Z,1.30803,1.30826,1.30798,1.30820,GBP_USD
34,55,2020-08-25T07:29:00.000000000Z,1.30817,1.30826,1.30808,1.30816,GBP_USD
35,88,2020-08-25T07:30:00.000000000Z,1.30818,1.30872,1.30802,1.30856,GBP_USD
36,60,2020-08-25T07:31:00.000000000Z,1.30854,1.30910,1.30852,1.30898,GBP_USD
37,42,2020-08-25T07:32:00.000000000Z,1.30900,1.30907,1.30892,1.30892,GBP_USD
38,27,2020-08-25T07:33:00.000000000Z,1.30894,1.30906,1.30894,1.30899,GBP_USD
39,76,2020-08-25T07:34:00.000000000Z,1.30902,1.30960,1.30902,1.30948,GBP_USD
