,volume,time,Open,High,Low,Close,Pair
0,7,2020-08-05T03:35:00.000000000Z,0.91257,0.91264,0.91257,0.91264,USD_CHF
1,15,2020-08-05T03:40:00.000000000Z,0.91260,0.91264,0.91248,0.91252,USD_CHF
2,4,2020-08-05T03:45:00.000000000Z,0.91256,0.91260,0.91256,0.91260,USD_CHF
3,5,2020-08-05T03:50:00.000000000Z,0.91256,0.91260,0.91256,0.91256,USD_CHF
4,5,2020-08-05T03:55:00.000000000Z,0.91253,0.91257,0.91250,0.91254,USD_CHF
5,8,2020-08-05T04:00:00.000000000Z,0.91250,0.91250,0.91247,0.91247,USD_CHF
6,4,2020-08-05T04:05:00.000000000Z,0.91244,0.91247,0.91240,0.91240,USD_CHF
7,5,2020-08-05T04:10:00.000000000Z,0.91236,0.91236,0.91229,0.91229,USD_CHF
8,1,2020-08-05T04:15:00.000000000Z,0.91233,0.91233,0.91233,0.91233,USD_CHF
9,2,2020-08-05T04:20:00.000000000Z,0.91237,0.91237,0.91234,0.91234,USD_CHF
10,4,2020-08-05T04:25:00.000000000Z,0.91237,0.91244,0.91237,0.91241,USD_CHF
11,4,2020-08-05T04:30:00.000000000Z,0.91244,0.91244,0.91241,0.91241,USD_CHF
12,5,2020-08-05T04:35:00.000000000Z,0.91237,0.91237,0.91230,0.91230,USD_CHF
13,4,2020-08-05T04:40:00.000000000Z,0.91232,0.91233,0.91230,0.91230,USD_CHF
14,5,2020-08-05T04:45:00.000000000Z,0.91226,0.91226,0.91216,0.91220,USD_CHF
15,1,2020-08-05T04:50:00.000000000Z,0.91223,0.91223,0.91223,0.91223,USD_CHF
16,5,2020-08-05T04:55:00.000000000Z,0.91220,0.91220,0.91216,0.91220,USD_CHF
17,7,2020-08-05T05:00:00.000000000Z,0.91224,0.91238,0.91224,0.91238,USD_CHF
18,2,2020-08-05T05:05:00.000000000Z,0.91242,0.91245,0.91242,0.91245,USD_CHF
19,6,2020-08-05T05:10:00.000000000Z,0.91242,0.91242,0.91230,0.91230,USD_CHF
20,8,2020-08-05T05:15:00.000000000Z,0.91227,0.91228,0.91216,0.91224,USD_CHF
21,4,2020-08-05T05:20:00.000000000Z,0.91228,0.91238,0.91228,0.91238,USD_CHF
22,4,2020-08-05T05:25:00.000000000Z,0.91235,0.91246,0.91235,0.91246,USD_CHF
23,6,2020-08-05T05:30:00.000000000Z,0.91242,0.91246,0.91238,0.91246,USD_CHF
24,9,2020-08-05T05:35:00.000000000Z,0.91242,0.91263,0.91242,0.91256,USD_CHF
25,5,2020-08-05T05:40:00.000000000Z,0.91260,0.91274,0.91260,0.91274,USD_CHF
26,10,2020-08-05T05:45:00.000000000Z,0.91270,0.91270,0.91258,0.91258,USD_CHF
27,7,2020-08-05T05:50:00.000000000Z,0.91262,0.91270,0.91262,0.91270,USD_CHF
28,18,2020-08-05T05:55:00.000000000Z,0.91266,0.91313,0.91266,0.91313,USD_CHF
29,23,2020-08-05T06:00:00.000000000Z,0.91316,0.91316,0.91291,0.91294,USD_CHF
30,19,2020-08-05T06:05:00.000000000Z,0.91291,0.91291,0.91271,0.91284,USD_CHF
31,19,2020-08-05T06:10:00.000000000Z,0.91287,0.91287,0.91273,0.91280,USD_CHF
