,volume,time,Open,High,Low,Close,Pair
0,480,2020-08-05T09:10:00.000000000Z,105.690,105.718,105.664,105.671,USD_JPY
1,329,2020-08-05T09:15:00.000000000Z,105.669,105.678,105.648,105.662,USD_JPY
2,322,2020-08-05T09:20:00.000000000Z,105.664,105.725,105.662,105.719,USD_JPY
3,361,2020-08-05T09:25:00.000000000Z,105.718,105.734,105.690,105.719,USD_JPY
4,328,2020-08-05T09:30:00.000000000Z,105.718,105.722,105.686,105.704,USD_JPY
5,298,2020-08-05T09:35:00.000000000Z,105.706,105.718,105.688,105.704,USD_JPY
6,485,2020-08-05T09:40:00.000000000Z,105.703,105.704,105.679,105.683,USD_JPY
7,580,2020-08-05T09:45:00.000000000Z,105.684,105.697,105.659,105.694,USD_JPY
8,416,2020-08-05T09:50:00.000000000Z,105.696,105.752,105.695,105.728,USD_JPY
9,433,2020-08-05T09:55:00.000000000Z,105.730,105.736,105.694,105.706,USD_JPY
10,570,2020-08-05T10:00:00.000000000Z,105.707,105.764,105.702,105.722,USD_JPY
11,363,2020-08-05T10:05:00.000000000Z,105.724,105.748,105.714,105.728,USD_JPY
12,382,2020-08-05T10:10:00.000000000Z,105.730,105.750,105.716,105.742,USD_JPY
13,437,2020-08-05T10:15:00.000000000Z,105.744,105.790,105.732,105.760,USD_JPY
14,271,2020-08-05T10:20:00.000000000Z,105.761,105.772,105.754,105.761,USD_JPY
15,253,2020-08-05T10:25:00.000000000Z,105.760,105.778,105.745,105.760,USD_JPY
16,257,2020-08-05T10:30:00.000000000Z,105.762,105.802,105.754,105.779,USD_JPY
17,338,2020-08-05T10:35:00.000000000Z,105.778,105.799,105.766,105.770,USD_JPY
18,402,2020-08-05T10:40:00.000000000Z,105.768,105.773,105.749,105.750,USD_JPY
19,312,2020-08-05T10:45:00.000000000Z,105.751,105.788,105.738,105.786,USD_JPY
20,319,2020-08-05T10:50:00.000000000Z,105.787,105.800,105.776,105.796,USD_JPY
21,266,2020-08-05T10:55:00.000000000Z,105.794,105.820,105.774,105.816,USD_JPY
22,310,2020-08-05T11:00:00.000000000Z,105.815,105.854,105.814,105.828,USD_JPY
23,285,2020-08-05T11:05:00.000000000Z,105.830,105.846,105.828,105.834,USD_JPY
24,219,2020-08-05T11:10:00.000000000Z,105.836,105.850,105.818,105.844,USD_JPY
25,355,2020-08-05T11:15:00.000000000Z,105.842,105.872,105.837,105.850,USD_JPY
26,291,2020-08-05T11:20:00.000000000Z,105.852,105.855,105.782,105.784,USD_JPY
27,267,2020-08-05T11:25:00.000000000Z,105.782,105.784,105.760,105.784,USD_JPY
28,338,2020-08-05T11:30:00.000000000Z,105.784,105.793,105.772,105.784,USD_JPY
29,381,2020-08-05T11:35:00.000000000Z,105.786,105.796,105.767,105.767,USD_JPY
30,357,2020-08-05T11:40:00.000000000Z,105.768,105.774,105.753,105.768,USD_JPY
31,305,2020-08-05T11:45:00.000000000Z,105.770,105.773,105.733,105.747,USD_JPY
32,359,2020-08-05T11:50:00.000000000Z,105.748,105.756,105.704,105.705,USD_JPY
33,296,2020-08-05T11:55:00.000000000Z,105.704,105.736,105.700,105.730,USD_JPY
34,464,2020-08-05T12:00:00.000000000Z,105.731,105.773,105.728,105.770,USD_JPY
35,326,2020-08-05T12:05:00.000000000Z,105.768,105.797,105.755,105.760,USD_JPY
36,196,2020-08-05T12:10:00.000000000Z,105.758,105.782,105.752,105.766,USD_JPY
37,771,2020-08-05T12:15:00.000000000Z,105.762,105.764,105.598,105.628,USD_JPY
38,734,2020-08-05T12:20:00.000000000Z,105.626,105.695,105.617,105.660,USD_JPY
39,586,2020-08-05T12:25:00.000000000Z,105.661,105.664,105.588,105.606,USD_JPY
40,915,2020-08-05T12:30:00.000000000Z,105.605,105.697,105.605,105.673,USD_JPY
41,685,2020-08-05T12:35:00.000000000Z,105.672,105.718,105.670,105.700,USD_JPY
