,volume,time,Open,High,Low,Close,Pair
0,2,2004-03-07T22:00:00.000000000Z,111.175,111.175,111.175,111.175,USD_JPY
1,2,2004-03-08T22:00:00.000000000Z,111.335,111.335,111.335,111.335,USD_JPY
2,2,2004-03-09T22:00:00.000000000Z,110.775,110.775,110.775,110.775,USD_JPY
3,2,2004-03-10T22:00:00.000000000Z,110.935,110.935,110.935,110.935,USD_JPY
4,2,2004-03-11T22:00:00.000000000Z,110.880,110.880,110.880,110.880,USD_JPY
5,2,2004-03-13T22:00:00.000000000Z,110.730,110.730,110.730,110.730,USD_JPY
6,2,2004-03-14T22:00:00.000000000Z,110.335,110.335,110.335,110.335,USD_JPY
7,2,2004-03-15T22:00:00.000000000Z,108.835,108.835,108.835,108.835,USD_JPY
8,2,2004-03-16T22:00:00.000000000Z,108.295,108.295,108.295,108.295,USD_JPY
9,2,2004-03-17T22:00:00.000000000Z,106.775,106.775,106.775,106.775,USD_JPY
10,2,2004-03-18T22:00:00.000000000Z,106.760,106.760,106.760,106.760,USD_JPY
11,2,2004-03-20T22:00:00.000000000Z,106.810,106.810,106.810,106.810,USD_JPY
12,2,2004-03-21T22:00:00.000000000Z,106.795,106.795,106.795,106.795,USD_JPY
13,2,2004-03-22T22:00:00.000000000Z,106.775,106.775,106.775,106.775,USD_JPY
14,2,2004-03-23T22:00:00.000000000Z,106.245,106.245,106.245,106.245,USD_JPY
15,2,2004-03-24T22:00:00.000000000Z,106.185,106.185,106.185,106.185,USD_JPY
16,2,2004-03-25T22:00:00.000000000Z,105.950,105.950,105.950,105.950,USD_JPY
17,2,2004-03-27T22:00:00.000000000Z,105.850,105.850,105.850,105.850,USD_JPY
18,2,2004-03-28T22:00:00.000000000Z,105.505,105.505,105.505,105.505,USD_JPY
19,2,2004-03-29T22:00:00.000000000Z,105.685,105.685,105.685,105.685,USD_JPY
20,2,2004-03-30T22:00:00.000000000Z,104.295,104.295,104.295,104.295,USD_JPY
21,2,2004-03-31T22:00:00.000000000Z,103.715,103.715,103.715,103.715,USD_JPY
22,2,2004-04-01T22:00:00.000000000Z,104.540,104.540,104.540,104.540,USD_JPY
23,2,2004-04-03T22:00:00.000000000Z,104.520,104.520,104.520,104.520,USD_JPY
24,2,2004-04-04T21:00:00.000000000Z,104.915,104.915,104.915,104.915,USD_JPY
25,2,2004-04-05T21:00:00.000000000Z,105.725,105.725,105.725,105.725,USD_JPY
26,2,2004-04-06T21:00:00.000000000Z,105.255,105.255,105.255,105.255,USD_JPY
27,2,2004-04-07T21:00:00.000000000Z,106.285,106.285,106.285,106.285,USD_JPY
28,2,2004-04-08T21:00:00.000000000Z,106.450,106.450,106.450,106.450,USD_JPY
29,2,2004-04-10T21:00:00.000000000Z,106.310,106.310,106.310,106.310,USD_JPY
30,2,2004-04-11T21:00:00.000000000Z,105.385,105.385,105.385,105.385,USD_JPY
31,2,2004-04-12T21:00:00.000000000Z,106.585,106.585,106.585,106.585,USD_JPY
32,2,2004-04-13T21:00:00.000000000Z,108.655,108.655,108.655,108.655,USD_JPY
33,2,2004-04-14T21:00:00.000000000Z,108.275,108.275,108.275,108.275,USD_JPY
34,2,2004-04-15T21:00:00.000000000Z,107.820,107.820,107.820,107.820,USD_JPY
35,2,2004-04-17T21:00:00.000000000Z,107.740,107.740,107.740,107.740,USD_JPY
36,2,2004-04-18T21:00:00.000000000Z,108.445,108.445,108.445,108.445,USD_JPY
