,volume,time,Open,High,Low,Close,Pair
0,2,2004-01-01T22:00:00.000000000Z,0.75860,0.75860,0.75860,0.75860,AUD_USD
1,2,2004-01-03T22:00:00.000000000Z,0.75790,0.75790,0.75790,0.75790,AUD_USD
2,2,2004-01-04T22:00:00.000000000Z,0.76760,0.76760,0.76760,0.76760,AUD_USD
3,2,2004-01-05T22:00:00.000000000Z,0.76960,0.76960,0.76960,0.76960,AUD_USD
4,2,2004-01-06T22:00:00.000000000Z,0.76740,0.76740,0.76740,0.76740,AUD_USD
5,2,2004-01-07T22:00:00.000000000Z,0.77530,0.77530,0.77530,0.77530,AUD_USD
6,2,2004-01-08T22:00:00.000000000Z,0.77680,0.77680,0.77680,0.77680,AUD_USD
7,2,2004-01-10T22:00:00.000000000Z,0.77690,0.77690,0.77690,0.77690,AUD_USD
8,2,2004-01-11T22:00:00.000000000Z,0.77660,0.77660,0.77660,0.77660,AUD_USD
9,2,2004-01-12T22:00:00.000000000Z,0.77850,0.77850,0.77850,0.77850,AUD_USD
10,2,2004-01-13T22:00:00.000000000Z,0.77450,0.77450,0.77450,0.77450,AUD_USD
11,2,2004-01-14T22:00:00.000000000Z,0.77010,0.77010,0.77010,0.77010,AUD_USD
12,2,2004-01-15T22:00:00.000000000Z,0.76370,0.76370,0.76370,0.76370,AUD_USD
13,2,2004-01-17T22:00:00.000000000Z,0.76340,0.76340,0.76340,0.76340,AUD_USD
14,2,2004-01-18T22:00:00.000000000Z,0.75520,0.75520,0.75520,0.75520,AUD_USD
15,2,2004-01-19T22:00:00.000000000Z,0.76850,0.76850,0.76850,0.76850,AUD_USD
16,2,2004-01-20T22:00:00.000000000Z,0.77300,0.77300,0.77300,0.77300,AUD_USD
17,2,2004-01-21T22:00:00.000000000Z,0.77790,0.77790,0.77790,0.77790,AUD_USD
18,2,2004-01-22T22:00:00.000000000Z,0.77270,0.77270,0.77270,0.77270,AUD_USD
19,2,2004-01-24T22:00:00.000000000Z,0.77080,0.77080,0.77080,0.77080,AUD_USD
20,2,2004-01-25T22:00:00.000000000Z,0.77020,0.77020,0.77020,0.77020,AUD_USD
21,2,2004-01-26T22:00:00.000000000Z,0.77900,0.77900,0.77900,0.77900,AUD_USD
22,2,2004-01-27T22:00:00.000000000Z,0.77390,0.77390,0.77390,0.77390,AUD_USD
23,2,2004-01-28T22:00:00.000000000Z,0.76090,0.76090,0.76090,0.76090,AUD_USD
24,2,2004-01-29T22:00:00.000000000Z,0.76410,0.76410,0.76410,0.76410,AUD_USD
25,2,2004-01-31T22:00:00.000000000Z,0.76470,0.76470,0.76470,0.76470,AUD_USD
26,2,2004-02-01T22:00:00.000000000Z,0.75820,0.75820,0.75820,0.75820,AUD_USD
27,2,2004-02-02T22:00:00.000000000Z,0.76470,0.76470,0.76470,0.76470,AUD_USD
28,2,2004-02-03T22:00:00.000000000Z,0.76150,0.76150,0.76150,0.76150,AUD_USD
29,2,2004-02-04T22:00:00.000000000Z,0.76190,0.76190,0.76190,0.76190,AUD_USD
30,2,2004-02-05T22:00:00.000000000Z,0.77020,0.77020,0.77020,0.77020,AUD_USD
31,2,2004-02-07T22:00:00.000000000Z,0.76730,0.76730,0.76730,0.76730,AUD_USD
32,2,2004-02-08T22:00:00.000000000Z,0.77640,0.77640,0.77640,0.77640,AUD_USD
33,2,2004-02-09T22:00:00.000000000Z,0.78000,0.78000,0.78000,0.78000,AUD_USD
34,2,2004-02-10T22:00:00.000000000Z,0.78870,0.78870,0.78870,0.78870,AUD_USD
35,2,2004-02-11T22:00:00.000000000Z,0.78865,0.78865,0.78865,0.78865,AUD_USD
36,2,2004-02-12T22:00:00.000000000Z,0.79000,0.79000,0.79000,0.79000,AUD_USD
37,2,2004-02-14T22:00:00.000000000Z,0.78930,0.78930,0.78930,0.78930,AUD_USD
38,2,2004-02-15T22:00:00.000000000Z,0.79195,0.79195,0.79195,0.79195,AUD_USD
39,2,2004-02-16T22:00:00.000000000Z,0.79830,0.79830,0.79830,0.79830,AUD_USD
40,2,2004-02-17T22:00:00.000000000Z,0.78810,0.78810,0.78810,0.78810,AUD_USD
41,2,2004-02-18T22:00:00.000000000Z,0.79110,0.79110,0.79110,0.79110,AUD_USD
42,2,2004-02-19T22:00:00.000000000Z,0.77030,0.77030,0.77030,0.77030,AUD_USD
43,2,2004-02-21T22:00:00.000000000Z,0.76910,0.76910,0.76910,0.76910,AUD_USD
44,2,2004-02-22T22:00:00.000000000Z,0.77110,0.77110,0.77110,0.77110,AUD_USD
45,2,2004-02-23T22:00:00.000000000Z,0.78010,0.78010,0.78010,0.78010,AUD_USD
46,2,2004-02-24T22:00:00.000000000Z,0.77150,0.77150,0.77150,0.77150,AUD_USD
47,2,2004-02-25T22:00:00.000000000Z,0.77090,0.77090,0.77090,0.77090,AUD_USD
48,2,2004-02-26T22:00:00.000000000Z,0.77400,0.77400,0.77400,0.77400,AUD_USD
49,2,2004-02-28T22:00:00.000000000Z,0.77300,0.77300,0.77300,0.77300,AUD_USD
50,2,2004-02-29T22:00:00.000000000Z,0.77140,0.77140,0.77140,0.77140,AUD_USD
51,2,2004-03-01T22:00:00.000000000Z,0.76350,0.76350,0.76350,0.76350,AUD_USD
52,2,2004-03-02T22:00:00.000000000Z,0.75110,0.75110,0.75110,0.75110,AUD_USD
53,2,2004-03-03T22:00:00.000000000Z,0.74990,0.74990,0.74990,0.74990,AUD_USD
54,2,2004-03-04T22:00:00.000000000Z,0.76090,0.76090,0.76090,0.76090,AUD_USD
55,2,2004-03-06T22:00:00.000000000Z,0.76070,0.76070,0.76070,0.76070,AUD_USD
