,volume,time,Open,High,Low,Close,Pair
0,2,2004-01-29T22:00:00.000000000Z,1.32460,1.32460,1.32460,1.32460,USD_CAD
1,2,2004-01-30T22:00:00.000000000Z,1.32410,1.32410,1.32410,1.32410,USD_CAD
2,2,2004-02-01T22:00:00.000000000Z,1.33780,1.33780,1.33780,1.33780,USD_CAD
3,2,2004-02-02T22:00:00.000000000Z,1.33755,1.33755,1.33755,1.33755,USD_CAD
4,2,2004-02-03T22:00:00.000000000Z,1.33305,1.33305,1.33305,1.33305,USD_CAD
5,2,2004-02-04T22:00:00.000000000Z,1.33860,1.33860,1.33860,1.33860,USD_CAD
6,2,2004-02-05T22:00:00.000000000Z,1.32700,1.32700,1.32700,1.32700,USD_CAD
7,2,2004-02-07T22:00:00.000000000Z,1.32820,1.32820,1.32820,1.32820,USD_CAD
8,2,2004-02-08T22:00:00.000000000Z,1.32790,1.32790,1.32790,1.32790,USD_CAD
9,2,2004-02-09T22:00:00.000000000Z,1.33020,1.33020,1.33020,1.33020,USD_CAD
10,2,2004-02-10T22:00:00.000000000Z,1.31395,1.31395,1.31395,1.31395,USD_CAD
11,2,2004-02-11T22:00:00.000000000Z,1.31890,1.31890,1.31890,1.31890,USD_CAD
12,2,2004-02-12T22:00:00.000000000Z,1.31630,1.31630,1.31630,1.31630,USD_CAD
13,2,2004-02-14T22:00:00.000000000Z,1.31610,1.31610,1.31610,1.31610,USD_CAD
14,2,2004-02-15T22:00:00.000000000Z,1.31595,1.31595,1.31595,1.31595,USD_CAD
15,2,2004-02-16T22:00:00.000000000Z,1.31050,1.31050,1.31050,1.31050,USD_CAD
16,2,2004-02-17T22:00:00.000000000Z,1.32495,1.32495,1.32495,1.32495,USD_CAD
17,2,2004-02-18T22:00:00.000000000Z,1.33040,1.33040,1.33040,1.33040,USD_CAD
18,2,2004-02-19T22:00:00.000000000Z,1.33700,1.33700,1.33700,1.33700,USD_CAD
19,2,2004-02-21T22:00:00.000000000Z,1.33790,1.33790,1.33790,1.33790,USD_CAD
20,2,2004-02-22T22:00:00.000000000Z,1.33680,1.33680,1.33680,1.33680,USD_CAD
21,2,2004-02-23T22:00:00.000000000Z,1.32890,1.32890,1.32890,1.32890,USD_CAD
22,2,2004-02-24T22:00:00.000000000Z,1.33530,1.33530,1.33530,1.33530,USD_CAD
23,2,2004-02-25T22:00:00.000000000Z,1.34220,1.34220,1.34220,1.34220,USD_CAD
24,2,2004-02-26T22:00:00.000000000Z,1.33550,1.33550,1.33550,1.33550,USD_CAD
25,2,2004-02-28T22:00:00.000000000Z,1.33470,1.33470,1.33470,1.33470,USD_CAD
26,2,2004-02-29T22:00:00.000000000Z,1.33930,1.33930,1.33930,1.33930,USD_CAD
27,2,2004-03-01T22:00:00.000000000Z,1.34260,1.34260,1.34260,1.34260,USD_CAD
28,2,2004-03-02T22:00:00.000000000Z,1.33890,1.33890,1.33890,1.33890,USD_CAD
29,2,2004-03-03T22:00:00.000000000Z,1.33300,1.33300,1.33300,1.33300,USD_CAD
30,2,2004-03-04T22:00:00.000000000Z,1.32170,1.32170,1.32170,1.32170,USD_CAD
31,2,2004-03-05T22:00:00.000000000Z,1.32170,1.32170,1.32170,1.32170,USD_CAD
32,2,2004-03-07T22:00:00.000000000Z,1.31890,1.31890,1.31890,1.31890,USD_CAD
33,2,2004-03-08T22:00:00.000000000Z,1.32390,1.32390,1.32390,1.32390,USD_CAD
34,2,2004-03-09T22:00:00.000000000Z,1.32335,1.32335,1.32335,1.32335,USD_CAD
35,2,2004-03-10T22:00:00.000000000Z,1.31965,1.31965,1.31965,1.31965,USD_CAD
36,2,2004-03-11T22:00:00.000000000Z,1.33550,1.33550,1.33550,1.33550,USD_CAD
37,2,2004-03-13T22:00:00.000000000Z,1.33380,1.33380,1.33380,1.33380,USD_CAD
38,2,2004-03-14T22:00:00.000000000Z,1.33390,1.33390,1.33390,1.33390,USD_CAD
39,2,2004-03-15T22:00:00.000000000Z,1.33270,1.33270,1.33270,1.33270,USD_CAD
40,2,2004-03-16T22:00:00.000000000Z,1.33870,1.33870,1.33870,1.33870,USD_CAD
41,2,2004-03-17T22:00:00.000000000Z,1.32795,1.32795,1.32795,1.32795,USD_CAD
42,2,2004-03-18T22:00:00.000000000Z,1.33430,1.33430,1.33430,1.33430,USD_CAD
43,2,2004-03-20T22:00:00.000000000Z,1.33420,1.33420,1.33420,1.33420,USD_CAD
44,2,2004-03-21T22:00:00.000000000Z,1.33360,1.33360,1.33360,1.33360,USD_CAD
45,2,2004-03-22T22:00:00.000000000Z,1.33260,1.33260,1.33260,1.33260,USD_CAD
46,2,2004-03-23T22:00:00.000000000Z,1.34130,1.34130,1.34130,1.34130,USD_CAD
47,2,2004-03-24T22:00:00.000000000Z,1.32930,1.32930,1.32930,1.32930,USD_CAD
48,2,2004-03-25T22:00:00.000000000Z,1.31850,1.31850,1.31850,1.31850,USD_CAD
49,2,2004-03-27T22:00:00.000000000Z,1.31930,1.31930,1.31930,1.31930,USD_CAD
50,2,2004-03-28T22:00:00.000000000Z,1.30830,1.30830,1.30830,1.30830,USD_CAD
51,2,2004-03-29T22:00:00.000000000Z,1.30680,1.30680,1.30680,1.30680,USD_CAD
52,2,2004-03-30T22:00:00.000000000Z,1.31120,1.31120,1.31120,1.31120,USD_CAD
53,2,2004-03-31T22:00:00.000000000Z,1.30690,1.30690,1.30690,1.30690,USD_CAD
54,2,2004-04-01T22:00:00.000000000Z,1.31470,1.31470,1.31470,1.31470,USD_CAD
55,2,2004-04-02T22:00:00.000000000Z,1.31410,1.31410,1.31410,1.31410,USD_CAD
56,2,2004-04-04T21:00:00.000000000Z,1.31400,1.31400,1.31400,1.31400,USD_CAD
57,2,2004-04-05T21:00:00.000000000Z,1.30850,1.30850,1.30850,1.30850,USD_CAD
58,2,2004-04-06T21:00:00.000000000Z,1.30890,1.30890,1.30890,1.30890,USD_CAD
59,2,2004-04-07T21:00:00.000000000Z,1.32710,1.32710,1.32710,1.32710,USD_CAD
60,2,2004-04-08T21:00:00.000000000Z,1.32970,1.32970,1.32970,1.32970,USD_CAD
61,2,2004-04-10T21:00:00.000000000Z,1.32890,1.32890,1.32890,1.32890,USD_CAD
62,2,2004-04-11T21:00:00.000000000Z,1.33520,1.33520,1.33520,1.33520,USD_CAD
63,2,2004-04-12T21:00:00.000000000Z,1.33520,1.33520,1.33520,1.33520,USD_CAD
64,2,2004-04-13T21:00:00.000000000Z,1.34450,1.34450,1.34450,1.34450,USD_CAD
