,volume,time,Open,High,Low,Close,Pair
0,88,2020-08-05T10:45:00.000000000Z,0.66508,0.66538,0.66486,0.66486,NZD_USD
1,66,2020-08-05T10:50:00.000000000Z,0.66488,0.66494,0.66456,0.66456,NZD_USD
2,34,2020-08-05T10:55:00.000000000Z,0.66459,0.66480,0.66459,0.66480,NZD_USD
3,57,2020-08-05T11:00:00.000000000Z,0.66478,0.66506,0.66478,0.66487,NZD_USD
4,87,2020-08-05T11:05:00.000000000Z,0.66485,0.66491,0.66446,0.66467,NZD_USD
5,59,2020-08-05T11:10:00.000000000Z,0.66469,0.66474,0.66424,0.66446,NZD_USD
6,69,2020-08-05T11:15:00.000000000Z,0.66448,0.66454,0.66433,0.66446,NZD_USD
7,58,2020-08-05T11:20:00.000000000Z,0.66444,0.66479,0.66426,0.66475,NZD_USD
8,88,2020-08-05T11:25:00.000000000Z,0.66478,0.66486,0.66464,0.66466,NZD_USD
9,90,2020-08-05T11:30:00.000000000Z,0.66469,0.66522,0.66462,0.66515,NZD_USD
10,71,2020-08-05T11:35:00.000000000Z,0.66513,0.66534,0.66507,0.66524,NZD_USD
11,86,2020-08-05T11:40:00.000000000Z,0.66522,0.66537,0.66516,0.66517,NZD_USD
12,56,2020-08-05T11:45:00.000000000Z,0.66515,0.66540,0.66506,0.66536,NZD_USD
13,71,2020-08-05T11:50:00.000000000Z,0.66533,0.66564,0.66525,0.66562,NZD_USD
14,81,2020-08-05T11:55:00.000000000Z,0.66559,0.66575,0.66536,0.66575,NZD_USD
15,56,2020-08-05T12:00:00.000000000Z,0.66578,0.66578,0.66556,0.66556,NZD_USD
16,63,2020-08-05T12:05:00.000000000Z,0.66558,0.66574,0.66536,0.66568,NZD_USD
17,41,2020-08-05T12:10:00.000000000Z,0.66566,0.66574,0.66554,0.66556,NZD_USD
18,162,2020-08-05T12:15:00.000000000Z,0.66558,0.66581,0.66514,0.66540,NZD_USD
19,141,2020-08-05T12:20:00.000000000Z,0.66538,0.66566,0.66534,0.66554,NZD_USD
20,118,2020-08-05T12:25:00.000000000Z,0.66556,0.66652,0.66552,0.66644,NZD_USD
21,194,2020-08-05T12:30:00.000000000Z,0.66646,0.66646,0.66580,0.66598,NZD_USD
22,133,2020-08-05T12:35:00.000000000Z,0.66600,0.66605,0.66546,0.66552,NZD_USD
23,93,2020-08-05T12:40:00.000000000Z,0.66554,0.66561,0.66530,0.66556,NZD_USD
24,123,2020-08-05T12:45:00.000000000Z,0.66558,0.66598,0.66554,0.66596,NZD_USD
25,107,2020-08-05T12:50:00.000000000Z,0.66594,0.66602,0.66546,0.66562,NZD_USD
26,110,2020-08-05T12:55:00.000000000Z,0.66564,0.66616,0.66543,0.66614,NZD_USD
27,166,2020-08-05T13:00:00.000000000Z,0.66616,0.66623,0.66558,0.66563,NZD_USD
28,143,2020-08-05T13:05:00.000000000Z,0.66565,0.66604,0.66548,0.66560,NZD_USD
29,96,2020-08-05T13:10:00.000000000Z,0.66563,0.66583,0.66550,0.66556,NZD_USD
30,108,2020-08-05T13:15:00.000000000Z,0.66558,0.66574,0.66533,0.66542,NZD_USD
31,106,2020-08-05T13:20:00.000000000Z,0.66545,0.66600,0.66533,0.66600,NZD_USD
32,117,2020-08-05T13:25:00.000000000Z,0.66598,0.66621,0.66565,0.66568,NZD_USD
33,191,2020-08-05T13:30:00.000000000Z,0.66570,0.66632,0.66552,0.66624,NZD_USD
34,135,2020-08-05T13:35:00.000000000Z,0.66626,0.66663,0.66626,0.66655,NZD_USD
35,135,2020-08-05T13:40:00.000000000Z,0.66657,0.66668,0.66623,0.66623,NZD_USD
36,120,2020-08-05T13:45:00.000000000Z,0.66625,0.66712,0.66625,0.66712,NZD_USD
37,99,2020-08-05T13:50:00.000000000Z,0.66714,0.66730,0.66690,0.66724,NZD_USD
38,85,2020-08-05T13:55:00.000000000Z,0.66722,0.66726,0.66663,0.66685,NZD_USD
39,177,2020-08-05T14:00:00.000000000Z,0.66688,0.66690,0.66642,0.66666,NZD_USD
40,140,2020-08-05T14:05:00.000000000Z,0.66669,0.66686,0.66652,0.66686,NZD_USD
41,109,2020-08-05T14:10:00.000000000Z,0.66684,0.66693,0.66665,0.66674,NZD_USD
42,102,2020-08-05T14:15:00.000000000Z,0.66672,0.66693,0.66636,0.66638,NZD_USD
43,146,2020-08-05T14:20:00.000000000Z,0.66636,0.66651,0.66604,0.66617,NZD_USD
44,163,2020-08-05T14:25:00.000000000Z,0.66620,0.66676,0.66620,0.66633,NZD_USD
45,122,2020-08-05T14:30:00.000000000Z,0.66635,0.66680,0.66618,0.66676,NZD_USD
46,113,2020-08-05T14:35:00.000000000Z,0.66678,0.66682,0.66641,0.66644,NZD_USD
47,132,2020-08-05T14:40:00.000000000Z,0.66642,0.66656,0.66602,0.66656,NZD_USD
48,151,2020-08-05T14:45:00.000000000Z,0.66658,0.66660,0.66612,0.66648,NZD_USD
49,154,2020-08-05T14:50:00.000000000Z,0.66650,0.66654,0.66571,0.66574,NZD_USD
50,181,2020-08-05T14:55:00.000000000Z,0.66572,0.66612,0.66540,0.66611,NZD_USD
51,133,2020-08-05T15:00:00.000000000Z,0.66613,0.66674,0.66605,0.66665,NZD_USD
52,78,2020-08-05T15:05:00.000000000Z,0.66662,0.66692,0.66654,0.66692,NZD_USD
53,76,2020-08-05T15:10:00.000000000Z,0.66694,0.66704,0.66678,0.66704,NZD_USD
54,57,2020-08-05T15:15:00.000000000Z,0.66702,0.66714,0.66698,0.66698,NZD_USD
55,129,2020-08-05T15:20:00.000000000Z,0.66696,0.66736,0.66694,0.66714,NZD_USD
